HIP_num,Exo,Multi,discoverymethod,MaxPMass,StarMass
,1,1,Transit,,1.21
,1,1,Transit,,1.27
,1,1,Transit,,1.3
,1,1,Transit,,1.27
,1,1,Transit,,1.21
,1,1,Transit,,1.23
,1,1,Transit,,
,1,1,Transit,,1.21
,1,1,Transit,,0.99
,1,1,Transit,,1.08
,1,1,Transit,,
,1,1,Transit,,0.99
,1,1,Transit,,0.95
,1,1,Transit,,1.03
,1,1,Transit,,0.95
,1,1,Transit,,0.95
,1,1,Transit,,0.95
,1,1,Transit,,
,1,1,Transit,,0.93
,1,1,Transit,,0.96
,1,1,Transit,,0.93
,1,1,Transit,,1.01
,1,1,Transit,,0.93
,1,1,Transit,,1.01
,1,1,Transit,,
,1,1,Transit,,1.01
,1,1,Transit,,1.01
,1,1,Transit,,0.98
,1,1,Transit,,
,1,1,Transit,,0.94
,1,1,Transit,,0.99
,1,1,Transit,,0.99
,1,1,Transit,,0.99
,1,1,Transit,,0.99
,1,1,Transit,,
,1,1,Transit,,0.97
,1,1,Transit,,0.88
,1,1,Transit,,0.88
,1,1,Transit,,0.88
,1,1,Transit,,0.87
,1,1,Transit,,0.87
,1,1,Transit,,0.9
,1,1,Transit,,0.96
,1,1,Transit,,
,1,1,Transit,,0.98
,1,1,Transit,,0.98
,1,1,Transit,,0.87
,1,1,Transit,,0.92
,1,1,Transit,,
,1,1,Transit,,0.98
,1,1,Transit,,0.81
,1,1,Transit,,0.79
,1,1,Transit,,
,1,1,Transit,,0.78
,1,1,Transit,,0.8
,1,1,Transit,,0.79
,1,1,Transit,,0.8
,1,1,Transit,,0.8
,1,1,Transit,,0.8
,1,1,Transit,,0.79
,1,1,Transit,,0.97
,1,1,Transit,,1
,1,1,Transit,,1.04
,1,1,Transit,,1.05
,1,1,Transit,,0.97
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,
,1,1,Transit,,0.97
,1,1,Transit,,1
,1,1,Transit,,0.81
,1,1,Transit,,0.82
,1,1,Transit,,0.75
,1,1,Transit,,0.81
,1,1,Transit,,0.85
,1,1,Transit,,0.85
,1,1,Transit,,0.81
,1,1,Transit,,0.85
,1,1,Transit,,
,1,1,Transit,,0.85
,1,1,Transit,,0.8
,1,1,Transit,,0.84
,1,1,Transit,,0.8
,1,1,Transit,,
,1,1,Transit,,0.84
,1,1,Transit,,0.8
,1,1,Transit,,0.88
,1,1,Transit,,0.97
,1,1,Transit,,0.84
,1,1,Transit,,0.8
,1,1,Transit,,0.99
,1,1,Transit,,1.06
,1,1,Transit,,0.99
,1,1,Transit,,0.99
,1,1,Transit,,1.06
,1,1,Transit,,
,1,1,Transit,,0.96
,1,1,Transit,,0.99
,1,1,Transit,,1.06
,1,1,Transit,,0.99
,1,2,Transit,,1
,1,2,Transit,,1
,1,2,Transit,,1.26
,1,2,Transit,,1
,1,2,Transit,,1
,1,2,Transit,,1.27
,1,2,Transit,,1.26
,1,2,Transit,,
,1,2,Transit,,1.05
,1,2,Transit,,1.26
,1,2,Transit,,1
,1,2,Transit,,1
,1,2,Transit,,1.27
,1,2,Transit,,1
,1,2,Transit,,1
,1,2,Transit,,1.05
,1,2,Transit,,1.27
,1,2,Transit,,
,1,2,Transit,,0.78
,1,2,Transit,,0.78
,1,2,Transit,,0.78
,1,2,Transit,,0.93
,1,2,Transit,,0.78
,1,2,Transit,,0.91
,1,2,Transit,,0.82
,1,2,Transit,,0.91
,1,2,Transit,,0.91
,1,2,Transit,,0.78
,1,2,Transit,,0.82
,1,2,Transit,,0.78
,1,2,Transit,,0.91
,1,2,Transit,,0.78
,1,2,Transit,,0.78
,1,2,Transit,,0.78
,1,1,Transit,,0.71
,1,1,Transit,,0.71
,1,1,Transit,,
,1,1,Transit,,0.69
,1,1,Transit,,0.74
,1,1,Transit,,0.74
,1,1,Transit,,0.75
,1,1,Transit,,0.71
,1,1,Transit,,0.71
,1,1,Transit,,0.92
,1,1,Transit,,0.81
,1,1,Transit,,
,1,1,Transit,,0.92
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,0.92
,1,1,Transit,,0.81
,1,1,Transit,,0.81
,1,1,Transit,,
,1,1,Transit,,1.02
,1,1,Transit,,1
,1,1,Transit,,
,1,1,Transit,,1
,1,1,Transit,,0.93
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,
,1,1,Transit,,0.98
,1,1,Transit,,0.92
,1,1,Transit,,0.97
,1,1,Transit,,0.99
,1,1,Transit,,0.98
,1,1,Transit,,0.92
,1,1,Transit,,0.98
,1,1,Transit,,0.92
,1,1,Transit,,0.93
,1,2,Transit,,
,1,2,Transit,,0.97
,1,2,Transit,,1.01
,1,2,Transit,,0.98
,1,2,Transit,,0.98
,1,2,Transit,1.02,1.1
,1,2,Transit,,0.96
,1,2,Transit,,1.11
,1,2,Transit,,0.98
,1,2,Transit,,1.01
,1,2,Transit,,1.01
,1,2,Transit,,0.98
,1,2,Transit,,0.96
,1,2,Transit,0.02,1.1
,1,2,Transit,,
,1,2,Transit,,0.97
,1,2,Transit,,1.01
,1,2,Transit,,1.11
,1,2,Transit,,0.98
,1,2,Transit,,0.98
,1,1,Transit,,1.06
,1,1,Transit,,
,1,1,Transit,,1.01
,1,1,Transit,,1.02
,1,1,Transit,,1.02
,1,1,Transit,,1.09
,1,1,Transit,,1.06
,1,1,Transit,,1.06
,1,1,Transit,,1.02
,1,1,Transit,,1.06
,1,1,Transit,,
,1,1,Transit,,1
,1,1,Transit,,1.05
,1,1,Transit,,1.06
,1,1,Transit,,1.05
,1,1,Transit,,1.06
,1,1,Transit,,1.06
,1,1,Transit,,1.11
,1,1,Transit,,1.06
,1,1,Transit,,1.05
,1,1,Transit,,0.96
,1,1,Transit,,0.94
,1,1,Transit,,0.94
,1,1,Transit,,0.94
,1,1,Transit,,
,1,1,Transit,,1
,1,1,Transit,,0.95
,1,1,Transit,,1.05
,1,1,Transit,,1
,1,1,Transit,,1.21
,1,1,Transit,,1.1
,1,1,Transit,,
,1,1,Transit,,1.21
,1,1,Transit,,1.21
,1,1,Transit,,1.14
,1,1,Transit,,1.1
,1,1,Transit,,1.1
,1,1,Transit,,1.16
,1,1,Transit,,1.18
,1,1,Transit,,1.03
,1,1,Transit,,0.92
,1,1,Transit,,0.92
,1,1,Transit,,1.09
,1,1,Transit,,1.03
,1,1,Transit,,0.92
,1,1,Transit,,1.04
,1,1,Transit,,
,1,1,Transit,,0.92
,1,1,Transit,,0.98
,1,1,Transit,,
,1,1,Transit,,0.98
,1,1,Transit,,0.97
,1,1,Transit,,1.06
,1,1,Transit,,1.07
,1,1,Transit,,1.07
,1,1,Transit,,0.98
,1,1,Transit,,0.98
,1,1,Transit,,1.07
,1,1,Transit,,0.84
,1,1,Transit,,
,1,1,Transit,,0.9
,1,1,Transit,,0.83
,1,1,Transit,,0.81
,1,1,Transit,,0.84
,1,1,Transit,,0.88
,1,1,Transit,,0.9
,1,1,Transit,,0.9
,1,1,Transit,,0.86
,1,1,Transit,,0.86
,1,1,Transit,,0.86
,1,1,Transit,,0.85
,1,1,Transit,,0.86
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,0.82
,1,1,Transit,,
,1,1,Transit,,0.72
,1,1,Transit,,0.72
,1,1,Transit,,0.76
,1,1,Transit,,0.89
,1,1,Transit,,
,1,1,Transit,,0.81
,1,1,Transit,,0.83
,1,1,Transit,,0.72
,1,1,Transit,,0.83
,1,1,Transit,,0.83
,1,2,Transit,,0.97
,1,2,Transit,,0.94
,1,2,Transit,,1
,1,2,Transit,,1
,1,2,Transit,,1
,1,2,Transit,,0.97
,1,2,Transit,,1.02
,1,2,Transit,,0.97
,1,2,Transit,,
,1,2,Transit,,0.97
,1,2,Transit,,0.97
,1,3,Radial Velocity,3.05046,0.99
,1,3,Radial Velocity,3.15495,0.98
,1,2,Transit,,1.39
,1,2,Transit,,1.71
,1,2,Transit,,1.39
,1,2,Transit,,1.39
,1,2,Transit,,1.47
,1,2,Transit,,1.46
,1,2,Transit,,1.35
,1,2,Transit,,1.47
,1,2,Transit,,
,1,2,Transit,,1.47
,1,2,Transit,,1.47
,1,2,Transit,,1.39
,1,2,Transit,,1.47
,1,2,Transit,,1.71
,1,2,Transit,,1.39
,1,2,Transit,,1.71
,1,1,Transit,,1.08
,1,1,Transit,,1.09
,1,1,Transit,,1.09
,1,1,Transit,,1.06
,1,1,Transit,,1.11
,1,1,Transit,,
,1,1,Transit,,1.14
,1,1,Transit,,1.09
,1,1,Transit,,
,1,1,Transit,,0.77
,1,1,Transit,,0.9
,1,1,Transit,,0.77
,1,1,Transit,,0.77
,1,1,Transit,,0.84
,1,1,Transit,,0.77
,1,1,Transit,,0.92
,1,1,Transit,,0.92
,1,1,Transit,,0.84
,1,1,Transit,,1.12
,1,1,Transit,,
,1,1,Transit,,1.12
,1,1,Transit,,1.06
,1,1,Transit,,1.11
,1,1,Transit,,1.12
,1,1,Transit,,0.84
,1,1,Transit,,0.93
,1,1,Transit,,0.84
,1,1,Transit,,0.99
,1,1,Transit,,1
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,
,1,1,Transit,,1.04
,1,1,Transit,,1
,1,1,Transit,,1.21
,1,1,Transit,,
,1,1,Transit,,1.22
,1,1,Transit,,1.16
,1,1,Transit,,1.16
,1,1,Transit,,1.22
,1,1,Transit,,1.16
,1,1,Transit,,1.19
,1,1,Transit,,1.22
,1,1,Transit,,1.18
,1,1,Transit,,1.03
,1,1,Transit,,1.05
,1,1,Transit,,1.03
,1,1,Transit,,1.05
,1,1,Transit,,1.1
,1,1,Transit,,1.03
,1,1,Transit,,1.03
,1,1,Transit,,1.15
,1,1,Transit,,
,1,1,Transit,,1.05
,1,2,Transit,,1.18
,1,2,Transit,,1.18
,1,2,Transit,,1.19
,1,2,Transit,,1.16
,1,2,Transit,,1.16
,1,2,Transit,,1.27
,1,2,Transit,,1.27
,1,2,Transit,,1.18
,1,2,Transit,,
,1,2,Transit,,1.27
,1,2,Transit,,1.18
,1,2,Transit,,1.16
,1,2,Transit,,1.27
,1,2,Transit,,1.18
,1,2,Transit,,1.18
,1,2,Transit,,1.27
,1,2,Transit,,1.19
,1,2,Transit,,1.16
,1,2,Transit,,
,1,1,Transit,,1.08
,1,1,Transit,,
,1,1,Transit,,1.05
,1,1,Transit,,0.99
,1,1,Transit,,1.05
,1,1,Transit,,0.97
,1,1,Transit,,0.99
,1,1,Transit,,1.05
,1,1,Transit,,0.99
,1,1,Transit,,0.94
,1,1,Transit,,1.14
,1,1,Transit,,1.09
,1,1,Transit,,1.09
,1,1,Transit,,1.09
,1,1,Transit,,1.13
,1,1,Transit,,
,1,1,Transit,,1.09
,1,1,Transit,,1.13
,1,1,Transit,,1.09
,1,1,Transit,,1.09
,1,1,Transit,,1.08
,1,1,Transit,,1.23
,1,1,Transit,,1.03
,1,1,Transit,,1.03
,1,1,Transit,,
,1,1,Transit,,1.03
,1,1,Transit,,1.23
,1,1,Transit,,1.22
,1,1,Transit,,1.23
,1,1,Transit,,1.11
,1,1,Transit,,1.03
,1,1,Transit,,1.11
,1,1,Transit,,1.11
,1,1,Transit,,1.06
,1,1,Transit,,1.03
,1,1,Transit,,0.98
,1,1,Transit,,1.03
,1,1,Transit,,
,1,1,Transit,,1.11
,1,1,Transit,,0.74
,1,1,Transit,,0.69
,1,1,Transit,,0.74
,1,1,Transit,,
,1,1,Transit,,0.73
,1,1,Transit,,0.73
,1,1,Transit,,0.73
,1,1,Transit,,0.74
,1,1,Transit,,0.74
,1,1,Transit,,0.75
,1,1,Transit,,1.01
,1,1,Transit,,1.07
,1,1,Transit,,1.01
,1,1,Transit,,1.13
,1,1,Transit,,1.13
,1,1,Transit,,1.13
,1,1,Transit,,1
,1,1,Transit,,1.01
,1,1,Transit,,1.13
,1,1,Transit,,
,1,1,Transit,,1.03
,1,1,Transit,,1.06
,1,1,Transit,,
,1,1,Transit,,0.87
,1,1,Transit,,1.03
,1,1,Transit,,1.06
,1,1,Transit,,1.06
,1,1,Transit,,1.06
,1,1,Transit,,1.03
,1,1,Transit,,1.06
,1,1,Transit,,0.6
,1,1,Transit,,0.55
,1,1,Transit,,0.66
,1,1,Transit,,0.55
,1,1,Transit,,0.59
,1,1,Transit,,0.66
,1,1,Transit,,0.55
,1,1,Transit,,0.65
,1,1,Transit,,
,1,2,Transit,,0.88
,1,2,Transit,,0.92
,1,2,Transit,,0.84
,1,2,Transit,,0.88
,1,2,Transit,,0.88
,1,2,Transit,,0.92
,1,2,Transit,,0.92
,1,2,Transit,,0.89
,1,2,Transit,,
,1,2,Transit,,0.88
,1,2,Transit,,0.88
,1,2,Transit,,0.88
,1,2,Transit,,0.88
,1,2,Transit,,0.92
,1,2,Transit,,0.88
,1,2,Transit,,0.92
,1,2,Transit,,0.88
,1,2,Transit,,0.89
,1,1,Transit,,0.94
,1,1,Transit,,
,1,1,Transit,,1
,1,1,Transit,,0.94
,1,1,Transit,,0.99
,1,1,Transit,,1
,1,1,Transit,,0.94
,1,1,Transit,,1.03
,1,1,Transit,,0.94
,1,1,Transit,,0.63
,1,1,Transit,,0.65
,1,1,Transit,,0.62
,1,1,Transit,,0.59
,1,1,Transit,,0.59
,1,1,Transit,,0.59
,1,1,Transit,,0.59
,1,1,Transit,,
,1,1,Transit,,0.63
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,0.98
,1,1,Transit,,
,1,1,Transit,,0.98
,1,1,Transit,,0.98
,1,1,Transit,,1
,1,1,Transit,,0.98
,1,1,Transit,,0.93
,1,1,Transit,,0.96
,1,3,Transit,0.13687,1
,1,3,Transit,6.844,1.03
,1,3,Transit,,1.05
,1,3,Transit,,1.03
,1,3,Transit,,1.03
,1,3,Transit,,1.03
,1,3,Transit,,1.03
,1,3,Transit,,1.03
,1,3,Transit,0.0815,1.02
,1,3,Transit,0.13655,1.02
,1,3,Transit,,1.04
,1,3,Transit,0.1384,1.03
,1,3,Transit,,1.03
,1,3,Transit,,
,1,3,Transit,0.137,1.03
,1,3,Transit,0.252,1.03
,1,3,Transit,,
,1,3,Transit,,
,1,3,Transit,1.604,1.03
,1,3,Transit,,1.05
,1,3,Transit,0.09408,1
,1,3,Transit,,1.03
,1,3,Transit,,1.03
,1,3,Transit,0.08585,1.02
,1,3,Transit,,1.03
,1,3,Transit,0.094,1.03
,1,3,Transit,0.171,1.03
,1,3,Transit,0.09408,1.02
,1,3,Transit,,1.03
,1,3,Transit,,1.03
,1,3,Transit,,1.03
,1,3,Transit,,1.07
,1,3,Transit,,
,1,3,Transit,,1.05
,1,3,Transit,,1.03
,1,3,Transit,0.02647,1.02
,1,8,Transit,,1.11
,1,8,Transit,,1.12
,1,1,Transit,,0.85
,1,1,Transit,,0.85
,1,1,Transit,,
,1,1,Transit,,0.85
,1,1,Transit,,0.86
,1,1,Transit,,0.74
,1,1,Transit,,0.71
,1,1,Transit,,0.74
,1,1,Transit,,0.74
,1,1,Transit,,0.78
,1,1,Transit,,0.64
,1,1,Transit,,0.58
,1,1,Transit,,0.53
,1,1,Transit,,0.59
,1,1,Transit,,0.53
,1,1,Transit,,
,1,1,Transit,,0.58
,1,1,Transit,,0.64
,1,1,Transit,,0.64
,1,1,Transit,,0.53
,1,1,Transit,,0.99
,1,1,Transit,,0.95
,1,1,Transit,,0.92
,1,1,Transit,,0.98
,1,1,Transit,,0.98
,1,1,Transit,,0.98
,1,1,Transit,,0.99
,1,1,Transit,,1.02
,1,1,Transit,,0.99
,1,1,Transit,,
,1,2,Transit,,
,1,2,Transit,,0.94
,1,2,Transit,,0.98
,1,2,Transit,,0.94
,1,2,Transit,,0.96
,1,2,Transit,,0.98
,1,2,Transit,,0.94
,1,2,Transit,,0.93
,1,2,Transit,,0.98
,1,2,Transit,,0.98
,1,2,Transit,,0.94
,1,2,Transit,,0.98
,1,2,Transit,,
,1,2,Transit,,0.94
,1,2,Transit,,0.94
,1,2,Transit,,0.98
,1,2,Transit,,0.93
,1,2,Transit,,0.98
,1,2,Transit,,0.96
,1,2,Transit,,0.98
,1,1,Transit,,
,1,1,Transit,,1.16
,1,1,Transit,,1.06
,1,1,Transit,,1.1
,1,1,Transit,,1.11
,1,1,Transit,,1.1
,1,1,Transit,,1.06
,1,1,Transit,,1.06
,1,1,Transit,,1.06
,1,1,Transit,,0.95
,1,1,Transit,,0.93
,1,1,Transit,,1.01
,1,1,Transit,,
,1,1,Transit,,1.01
,1,1,Transit,,0.93
,1,1,Transit,,1.02
,1,1,Transit,,0.93
,1,1,Transit,,0.96
,1,1,Transit,,1.01
,1,1,Transit,,1.16
,1,1,Transit,,1
,1,1,Transit,,
,1,1,Transit,,1.13
,1,1,Transit,,1.16
,1,1,Transit,,0.91
,1,1,Transit,,1.16
,1,1,Transit,,0.91
,1,1,Transit,,1.06
,1,1,Transit,,0.91
,1,1,Transit,,1.08
,1,1,Transit,,1.01
,1,1,Transit,,0.97
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,1.01
,1,1,Transit,,1.01
,1,1,Transit,,1.01
,1,1,Transit,,
,3,1,Transit,,0.92
,3,1,Transit,,1.11
,3,1,Transit,,1.13
,3,1,Transit,,1.13
,3,1,Transit,,
,3,1,Transit,,1.13
,3,1,Transit,,0.92
,3,1,Transit,,0.92
,3,1,Transit,,1.15
,3,1,Transit,,1.12
,1,1,Transit,,1.15
,1,1,Transit,,1.15
,1,1,Transit,,1.11
,1,1,Transit,,1.11
,1,1,Transit,,1.11
,1,1,Transit,,1.11
,1,1,Transit,,
,1,1,Transit,,1.18
,1,1,Transit,,1.15
,1,1,Transit,,1.17
,1,1,Transit,,
,1,1,Transit,,1.22
,1,1,Transit,,1.34
,1,1,Transit,,1.5
,1,1,Transit,,
,1,1,Transit,,1.28
,1,1,Transit,0.81,1.31
,1,1,Transit,,
,1,1,Transit,0.88,1.31
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,0.76,
,1,1,Transit,,1.34
,1,1,Transit,0.66,
,1,1,Transit,0.46,1.3
,1,1,Transit,,1.34
,1,1,Transit,,1.15
,1,1,Transit,,1.33
,1,1,Transit,,1.15
,1,1,Transit,,1.27
,1,1,Transit,,1.22
,1,1,Transit,,1.26
,1,1,Transit,,1.27
,1,1,Transit,,1.27
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,1.14
,1,1,Transit,,1.2
,1,1,Transit,,1.14
,1,1,Transit,,1.29
,1,1,Transit,,1.14
,1,1,Transit,,1.29
,1,1,Transit,,1.21
,1,1,Transit,,1.29
,1,1,Transit,,1.34
,1,1,Transit,,1.07
,1,1,Transit,,1.03
,1,1,Transit,,1.03
,1,1,Transit,,
,1,1,Transit,,0.81
,1,1,Transit,,1.01
,1,1,Transit,,0.81
,1,1,Transit,,0.81
,1,1,Transit,,0.81
,1,2,Transit,,0.95
,1,2,Transit,,0.86
,1,2,Transit,,0.95
,1,2,Transit,,0.95
,1,2,Transit,,0.63
,1,2,Transit,,1.29
,1,2,Transit,,0.95
,1,2,Transit,,0.86
,1,2,Transit,,0.86
,1,2,Transit,,1.29
,1,2,Transit,,1.29
,1,2,Transit,,0.95
,1,2,Transit,,0.95
,1,2,Transit,,0.86
,1,2,Transit,,0.86
,1,2,Transit,,0.86
,1,1,Transit,,1.04
,1,1,Transit,,1.12
,1,1,Transit,,1.1
,1,1,Transit,,1.12
,1,1,Transit,,1.1
,1,1,Transit,,1.15
,1,1,Transit,,
,1,1,Transit,,1.12
,1,1,Transit,,1.04
,1,1,Transit,,1.18
,1,1,Transit,,1.21
,1,1,Transit,,1.19
,1,1,Transit,,1
,1,1,Transit,,
,1,1,Transit,,1
,1,1,Transit,,1.15
,1,1,Transit,,1
,1,1,Transit,,0.85
,1,1,Transit,,0.85
,1,1,Transit,,0.88
,1,1,Transit,,0.85
,1,1,Transit,,0.88
,1,1,Transit,,0.88
,1,1,Transit,,0.94
,1,1,Transit,,
,1,1,Transit,,0.94
,1,1,Transit,,0.94
,1,1,Transit,,1.03
,1,1,Transit,,0.8
,1,1,Transit,,0.82
,1,1,Transit,,0.82
,1,1,Transit,,1.03
,1,1,Transit,,0.8
,1,1,Transit,,0.82
,1,1,Transit,,0.83
,1,1,Transit,,1.05
,1,1,Transit,,
,1,1,Transit,,1.05
,1,1,Transit,,1.04
,1,1,Transit,,1.05
,1,1,Transit,,1.02
,1,1,Transit,,1.05
,1,1,Transit,,1.11
,1,1,Transit,,1.04
,1,1,Transit,,1.02
,1,1,Transit,,1.04
,1,1,Transit,,1.02
,1,1,Transit,,1.02
,1,1,Transit,,
,1,1,Transit,,1.04
,1,1,Transit,,1.15
,1,1,Transit,,1.04
,1,1,Transit,,1.02
,1,3,Transit,,1.07
,1,3,Transit,,1.21
,1,3,Transit,,1.07
,1,3,Transit,0.202,1.21
,1,3,Transit,,1.07
,1,3,Transit,,
,1,3,Transit,,1.07
,1,3,Transit,,1.17
,1,3,Transit,,1.21
,1,3,Transit,,1.14
,1,3,Transit,0.06084,1.29
,1,3,Transit,,1.17
,1,3,Transit,,1.21
,1,3,Transit,,1.14
,1,3,Transit,,1.07
,1,3,Transit,,1.07
,1,3,Transit,,1.17
,1,3,Transit,,1.21
,1,3,Transit,0.03996,1.29
,1,3,Transit,,1.17
,1,3,Transit,0.019,1.21
,1,3,Transit,,
,1,3,Transit,,1.07
,1,3,Transit,,1.07
,1,3,Transit,,1.21
,1,3,Transit,,1.21
,1,3,Transit,,1.17
,1,3,Transit,,1.17
,1,3,Transit,0.03734,1.29
,1,3,Transit,,1.14
,1,3,Transit,,1.07
,1,3,Transit,,1.21
,1,3,Transit,,1.07
,1,3,Transit,,1.07
,1,3,Transit,,1.07
,1,3,Transit,,
,1,3,Transit,,1.21
,1,3,Transit,,1.21
,1,2,Transit,,1
,1,2,Transit,,0.89
,1,2,Transit,,
,1,2,Transit,,1
,1,2,Transit,,0.92
,1,2,Transit,,0.92
,1,2,Transit,,1
,1,2,Transit,,0.86
,1,2,Transit,,1
,1,2,Transit,,0.92
,1,2,Transit,,0.92
,1,2,Transit,,0.86
,1,2,Transit,,1
,1,2,Transit,,0.92
,1,2,Transit,,0.89
,1,2,Transit,,1
,1,2,Transit,,
,1,2,Transit,,0.92
,1,2,Transit,,1
,1,1,Transit,,
,1,1,Transit,,1.01
,1,1,Transit,,0.98
,1,1,Transit,,0.98
,1,1,Transit,,0.93
,1,1,Transit,,1.01
,1,1,Transit,,1.01
,1,1,Transit,,1.04
,1,1,Transit,,1.01
,1,1,Transit,,0.98
,1,1,Transit,,0.98
,1,1,Transit,,0.97
,1,1,Transit,,0.98
,1,1,Transit,,0.98
,1,1,Transit,,
,1,1,Transit,,0.91
,1,1,Transit,,0.98
,1,1,Transit,,0.95
,1,1,Transit,,1.01
,1,1,Transit,,1.11
,1,1,Transit,,1.21
,1,1,Transit,,1.1
,1,1,Transit,,1.21
,1,1,Transit,,1.21
,1,1,Transit,,
,1,1,Transit,,1.07
,1,1,Transit,,1.07
,1,1,Transit,,1.36
,1,1,Transit,,1.07
,1,1,Transit,,1.13
,1,1,Transit,,
,1,1,Transit,,1.13
,1,1,Transit,,1.13
,1,1,Transit,,1.16
,1,1,Transit,,1.14
,1,1,Transit,,1.07
,1,1,Transit,,0.68
,1,1,Transit,,0.68
,1,1,Transit,,0.64
,1,1,Transit,,0.69
,1,1,Transit,,0.68
,1,1,Transit,,0.69
,1,1,Transit,,0.69
,1,1,Transit,,
,1,1,Transit,,0.68
,1,1,Transit,,0.77
,1,1,Transit,,0.96
,1,1,Transit,,1.01
,1,1,Transit,,0.88
,1,1,Transit,,1.01
,1,1,Transit,,1.02
,1,1,Transit,,
,1,1,Transit,,0.88
,1,1,Transit,,0.88
,1,1,Transit,,1.02
,1,1,Transit,,1.04
,1,1,Transit,,
,1,1,Transit,,0.98
,1,1,Transit,,0.99
,1,1,Transit,,0.98
,1,1,Transit,,0.98
,1,1,Transit,,1.04
,1,1,Transit,,1.04
,1,1,Transit,,0.98
,1,1,Transit,,1.04
,1,1,Transit,,
,1,1,Transit,,0.76
,1,1,Transit,,0.76
,1,1,Transit,,0.73
,1,1,Transit,,0.69
,1,1,Transit,,0.76
,1,1,Transit,,0.73
,1,1,Transit,,0.73
,1,1,Transit,,0.76
,1,1,Transit,,0.73
,1,1,Transit,,1.11
,1,1,Transit,,1.05
,1,1,Transit,,0.76
,1,1,Transit,,0.76
,1,1,Transit,,1.05
,1,1,Transit,,
,1,1,Transit,,0.76
,1,1,Transit,,0.96
,1,1,Transit,,1.01
,1,2,Transit,,0.91
,1,2,Transit,,1
,1,2,Transit,0.01265,1
,1,2,Transit,0.01196,0.91
,1,2,Transit,0.008,0.91
,1,2,Transit,,1
,1,2,Transit,,0.91
,1,2,Transit,,0.89
,1,2,Transit,0.01131,0.87
,1,2,Transit,,
,1,2,Transit,0.0143,1.09
,1,2,Transit,,
,1,2,Transit,,1
,1,2,Transit,,0.87
,1,2,Transit,,1
,1,2,Transit,0.01466,0.91
,1,2,Transit,,0.91
,1,2,Radial Velocity,3,0.91
,1,2,Radial Velocity,8.5,1
,1,1,Transit,,1.09
,1,1,Transit,,1.06
,1,1,Transit,,1.11
,1,1,Transit,,1.09
,1,1,Transit,,1.06
,1,1,Transit,,1.06
,1,1,Transit,,1.25
,1,1,Transit,,1.09
,1,1,Transit,,1.09
,1,1,Transit,,
,1,1,Transit,,0.86
,1,1,Transit,,0.76
,1,1,Transit,,0.76
,1,1,Transit,,0.76
,1,1,Transit,,0.76
,1,1,Transit,,0.92
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,0.89
,1,1,Transit,,0.78
,1,1,Transit,,0.87
,1,1,Transit,,0.89
,1,1,Transit,,0.78
,1,1,Transit,,
,1,1,Transit,,0.78
,1,1,Transit,,0.78
,1,1,Transit,,0.78
,1,1,Transit,,0.74
,1,1,Transit,,0.91
,1,1,Transit,,0.91
,1,1,Transit,,0.76
,1,1,Transit,,0.87
,1,1,Transit,,0.74
,1,1,Transit,,0.87
,1,1,Transit,,0.91
,1,1,Transit,,0.74
,1,1,Transit,,
,1,1,Transit,,0.81
,1,1,Transit,,0.81
,1,1,Transit,,0.79
,1,1,Transit,,0.79
,1,1,Transit,,0.73
,1,1,Transit,,0.85
,1,1,Transit,,0.85
,1,1,Transit,,
,1,1,Transit,,0.79
,1,1,Transit,,0.85
,1,1,Transit,,
,1,1,Transit,,0.82
,1,1,Transit,,0.82
,1,1,Transit,,0.77
,1,1,Transit,,0.82
,1,1,Transit,,0.77
,1,1,Transit,,0.69
,1,1,Transit,,0.77
,1,1,Transit,,0.82
,1,1,Transit,,0.78
,1,1,Transit,,1.03
,1,1,Transit,,
,1,1,Transit,,1.03
,1,1,Transit,,0.92
,1,1,Transit,,1.03
,1,1,Transit,,0.82
,1,1,Transit,,1.03
,1,1,Transit,,
,1,2,Transit,,0.96
,1,2,Transit,,1.01
,1,2,Transit,,0.96
,1,2,Transit,,0.96
,1,2,Transit,,1.15
,1,2,Transit,,1.01
,1,2,Transit,,0.96
,1,2,Transit,,1.01
,1,2,Transit,,1.06
,1,2,Transit,,
,1,2,Transit,,1.01
,1,2,Transit,,1.01
,1,2,Transit,,0.96
,1,2,Transit,,1.15
,1,2,Transit,,0.96
,1,2,Transit,,0.96
,1,2,Transit,,
,1,2,Transit,,0.96
,1,1,Transit,,
,1,1,Transit,,0.93
,1,1,Transit,,0.91
,1,1,Transit,,0.93
,1,1,Transit,,0.92
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,0.91
,1,1,Transit,,0.91
,1,1,Transit,,0.88
,1,1,Transit,,0.92
,1,1,Transit,,0.92
,1,1,Transit,,1
